smiles,qed,sas,weight,logP,gsk3b,jnk3
c1cc(C2C(NC(C=2c2ccc(c(c2)Cl)Cl)=O)=O)cc(n1)NC1CCOCC1,0.742939941,2.633025814,418.28,3.5465,-9.2,-9.3
C1COCCC1Nc1nccc(-c2n[nH]c(n2-c2cc3c(nc2)cccc3)=O)c1,0.5578996,2.676736478,388.431,2.7617,-9.2,-9.4
c1c(-c2ccc(cc2)F)nnc2[nH]nc(NC(CCC)=O)c12,0.775561944,2.408738742,299.309,2.8976,-8.2,-7.9
N(C1CCCC1)c1c2cc(-c3ccncc3)ccc2[nH]n1,0.761611177,2.243375489,278.359,3.9794,-8.5,-8.5
c1(ccnc(NC2=C(c3cccc(c3)C(O)=O)C(=O)NC2=O)c1)NC1CCCC1,0.557794142,2.620927943,392.415,2.6139,-9,-9.1
c1c(-c2c(cc(-c3cnc(Nc4ccc(F)cc4)cc3)cc2)F)cc(nc1)Nc1ccccc1,0.279997943,2.244799246,450.492,7.576,-10,-9.3
C1C(CCOC1)C(Nc1nccc(-c2ccnc(c2)Nc2ccccc2)c1)=O,0.698081086,2.255207545,374.444,4.2523,-9.3,-8.5
O=C1C(=C(C(N1c1cc(C)ncc1)=O)c1cc(ncc1)NC1CCOCC1)c1ccccc1,0.606780629,2.705687199,440.503,3.86012,-9.4,-9
C1(Nc2ccc3c(C(=O)NC)c([nH]c3c2)-c2ccccc2)CCCCC1,0.625998694,2.230562485,347.462,4.9391,-8.7,-8.5
C1(=O)C(=C(c2cccc(OC)c2)C(=O)N1)N1CCN(CC1)c1ccc(F)cc1,0.821505332,2.275504275,381.407,2.024,-8.4,-8.5
c1c(C(N)=O)cc(cc1)C1C(NC(=O)C=1c1cccc(OC)c1)=O,0.830382419,2.165280565,322.32,1.3613,-8.5,-8.2
c1ccc(-c2ccc3[nH]nc(NC(=O)C4CCOCC4)c3c2)c(c1)F,0.763868786,2.278904766,339.37,3.7341,-9.5,-8.8
c1(C)cc(C2C(NC(C=2c2ccnc(c2)N2CCOCC2)=O)=O)c(F)cc1,0.839749087,2.527888599,367.38,1.93292,-9.3,-8.9
c1(nccnc1C1CCOCC1)NC1CCOCC1,0.903129908,2.668236798,263.341,1.9615,-6.7,-6.9
c1c(ccc(F)c1)-c1c(nc2[nH]nc(NC3CCCCC3)c2c1)OC,0.732993611,2.467064513,340.402,4.5172,-8.8,-8.5
C1c2ccc(cc2CC1)Nc1nccc(c1)-c1ccc(cc1)F,0.726151587,1.979061266,304.368,5.12,-9.2,-8.7
Fc1ccc(C2C(NC(=O)C=2Nc2cc(ccc2)OC)=O)cc1,0.850310058,2.12962356,312.3,2.3139,-7.7,-8
n1ccc(cc1NC1CCC(NC2CCC(O)CC2)CC1)-c1ccncc1,0.751575696,2.50218,366.509,3.7598,-8.7,-8
O=C1C(=C(c2cccc(C)c2)C(=O)N1)c1ccnc(c1)NC1CCOCC1,0.816294316,2.56692182,363.417,2.54812,-9.2,-9
c1cc(cc(NC(C)C)n1)C1C(NC(C=1c1cccnc1)=O)=O,0.842365947,2.57050001,308.341,1.8641,-8.4,-7.6
N1C(C(=C(c2cccc(Cl)c2)C1=O)c1ccnc(NC2CCOCC2)c1)=O,0.793382813,2.579779216,383.835,2.8931,-9,-9
c1(Cl)cc(ncc1C1C(=O)NC(C=1c1cccc(F)c1)=O)NC1CCOCC1,0.769628572,2.701406775,401.825,3.0322,-9.4,-8.6
C1CC1C(Nc1cc(ccn1)C1=C(C(NC1=O)=O)c1cc(ccc1)OC)=O,0.792205771,2.373417055,363.373,2.0059,-8.4,-8.4
c1nc(NC2CCOCC2)cc(-c2[nH]c(c(n2)-c2ccc3ccccc3c2)O)c1,0.477835187,2.667572256,386.455,4.5884,-9.8,-9.2
c1cnc(cc1-c1ccccc1)NC1C(NC(C=1c1ccc(F)cc1)=O)=O,0.700930994,2.303706435,359.36,3.3673,-9.3,-9.1
c1c(C2=C(C(NC2=O)=O)c2ccc(Cl)cc2)ccnc1NC1CC1,0.840206794,2.381303845,339.782,2.8765,-8.1,-7.9
n1c(NC(CCC)=O)cc(-c2nc([nH]c2-c2cc(O)ccc2)C2CCCC2)cc1,0.536641575,2.510891295,390.487,5.2405,-9.3,-8.3
C1CC(CCN1C(C)C)Nc1c2cc(-c3cc(OC)c(c(c3)OC)OC)cnc2ncc1,0.580084845,2.545186425,436.556,4.6073,-8.6,-7.6
C(=O)(C)NC1CCN(CC1)c1ncc2c(n(C)c(=O)n2C)n1,0.828357273,2.478289309,304.354,-0.2281,-7.8,-7.5
C1N(CCCC1)c1cc(ncc1)NC1CCC(N2CCCC2)CC1,0.908402545,2.279144342,328.504,3.8908,-8.3,-8.3
c1c(cccc1)C1=C(C(NC1=O)=O)c1cn(c2c1cccc2)C,0.74005506,2.152761451,302.333,2.7455,-8.1,-8.7
O=C1NC(=O)C(=C1c1ccnc(c1)NC1CCN(CC1)C)c1ccc(c(F)c1)F,0.774256783,2.62172252,398.413,2.4331,-9.3,-9.3
C1CC(CCC1C(Nc1ccc2c(CCC(N2)=O)c1)=O)NC1CCCCC1,0.751440233,2.329927909,369.509,3.9909,-8.9,-8.4
c1cc(Cl)cc(C2C(=O)NC(=O)C=2c2ccnc(NC3CCCC3)c2)c1F,0.785263788,2.547667021,385.826,3.7958,-9.2,-9
c1nc(ccc1C1C(NC(=O)C=1c1cc(NC2COCC2)ncc1)=O)NC1CCC1,0.632970381,3.281003098,405.458,2.209,-9.2,-8.6
c1(C2C(NC(C=2c2ccc(cc2)F)=O)=O)ccnc(NC2CCCCC2)c1,0.813387824,2.407270341,365.408,3.5325,-9.5,-9
C1(=C(c2ccnc(c2)NC2CCOCC2)C(=O)NC1=O)c1ccc(F)cc1,0.81135624,2.535260281,367.38,2.3788,-9,-8.9
c1ccc(cc1C(=O)N)-n1c2c(c(n1)C1CCCC1)cc(cc2)Cl,0.766605477,2.266860898,339.826,4.4354,-8.9,-8.6
c1c(cccc1C1C(=O)NC(=O)C=1c1cccnc1)C1CCCC1,0.883380334,2.356799178,318.376,3.3064,-9.2,-8.8
C1CCN(c2c(OC)cc3c(=O)cc(oc3c2C)-c2ccc(cc2)Cl)C1,0.648944195,2.370313065,369.848,5.03062,-8.8,-8.1
c1ccc(cc1Cl)C1C(=O)NC(=O)C=1c1cc(NC2CCOCC2)ncc1,0.793382813,2.579779216,383.835,2.8931,-9,-9.1
c1(C2=C(c3ccnc(NC4CCCC4)c3)C(=O)NC2=O)ccc(cc1)F,0.830425976,2.400630105,351.381,3.1424,-8.9,-8.7
c1c2c(cc(C3=C(c4ccnc(c4)NC4CCOCC4)C(NC3=O)=O)c1)cn[nH]2,0.589955182,2.823677772,389.415,2.116,-9.6,-9.3
c1c(ccc(Nc2nccc(-c3ccncc3)c2)c1)C1=C(C(NC1=O)=O)C,0.700793865,2.401195784,356.385,3.3171,-9.4,-9.4
CC(C)(C)C1C(=O)NC(=O)C=1c1ccc(-n2cnc3ccccc32)cc1,0.723347071,2.554617266,345.402,3.4816,-9.7,-9.3
c1ccc(cc1F)C1=C(c2ccnc(c2)NC2CCOCC2)C(NC1=O)=O,0.81135624,2.588614128,367.38,2.3788,-9.1,-9.1
C1COCCC1NC1CCN(c2ncc3ccc(nc3n2)-c2ccccc2)C1,0.756251199,2.971897978,375.476,3.0391,-9.5,-9.1
c1cc2c(cc1)NC1=C2C(NC1=O)=Cc1ccc(c(OC)c1)O,0.680739234,2.551109004,306.321,3.1236,-8.9,-8.2
O=C1C(c2cc(OC)ccc2)=C(C(=O)N1)c1ccc(cn1)Cl,0.882773492,2.296058841,314.728,2.3108,-7.5,-7.5
N(C1=C(C(=O)NC1=O)c1ccnc(c1)NC1CCCC1)c1ccc(cc1)Cl,0.688426007,2.478159098,382.851,3.5691,-8.4,-8.5
c1cccc(c1)SC1C(OC(C=1c1ccnc(NC2CCCC2)c1)=O)=O,0.636617466,2.675408437,366.442,4.0229,-8.2,-8.2
C1C(CCC1NC1CCC1)Nc1nc2c(cn1)ccn2-c1ccccc1Cl,0.680366946,3.318793561,381.911,4.549,-8.8,-8.5
c1c(cnc(n1)NC1CCCC1)C1C(NC(C=1c1cc(C(N)=O)c(Cl)cc1)=O)=O,0.646714208,2.652266798,411.849,2.1506,-8.9,-8.1
N1c2ccccc2C(Nc2nccc(c2)-c2c(Cl)c(ncc2)NC2CCOCC2)C1=O,0.546774912,3.295315819,435.915,4.4932,-9.6,-9.2
c1(NC2C(=O)NCCC2)nccc(c1)-c1n(-c2ccc3c(cccc3)c2)c(=O)[nH]n1,0.488136569,3.077777803,400.442,2.4663,-9.7,-9.7
c1c(cc(NC2CCOCC2)nc1-c1ccc2ccc(cc2c1)Cl)C(=O)N,0.707973076,2.394508802,381.863,4.245,-9.9,-9
n1ccc(cc1NC1CCOC1)-c1cc(ncc1)NC1CCOCC1,0.872179971,3.034827538,340.427,2.9353,-7.8,-7.4
c1cnc(c2c1ncn2C(C)C)NC1CCC(NC(NC(C)C)=O)CC1,0.764322767,2.694423589,358.49,3.4429,-7.9,-7.4
C1(=C(C(=O)NC1=O)c1ccnc(NC(C)C)c1)c1ccc(cc1)F,0.847843609,2.42057471,325.343,2.6082,-8.2,-7.8
C1C(C1)C(=O)Nc1cc(-c2ccnc(NC(C3CC3)=O)c2)ccn1,0.886331622,2.175851356,322.368,2.8406,-8.4,-7.6
c1c(ccc2c(NC(CCC)=O)n[nH]c21)-c1c(-c2ccncc2)onc1CO,0.473294082,2.764487887,377.404,3.5108,-8.6,-8.3
c1(cc2c(n[nH]c2cc1)NC(CC)=O)-c1ccnc(C(=O)NCC)c1,0.666266355,2.377154595,337.383,2.7231,-8.7,-8.4
Cc1ccc(cc1)C1=C(C(NC1=O)=O)c1ccc(-n2cncc2)cc1,0.751610921,2.29394739,329.359,2.74792,-9.2,-8.9
C1CCC(CC1)Nc1nccc(-c2n[nH]c(C(N)=O)c2-c2ccc(cc2)F)c1,0.621095897,2.513212673,379.439,4.1213,-9,-8.8
c1(ccccc1C1=C(C(NC1=O)=O)c1c(F)cc(F)cc1)F,0.867067392,2.193560179,303.239,2.6711,-8.2,-8.1
c1c(F)ccc(C2C(=O)NC(=O)C=2c2ccnc(NC3CCOCC3)c2)c1,0.81135624,2.535260281,367.38,2.3788,-9,-9
c1c(C(=O)N)cc2c(c1)n(c(-c1ccc(F)cc1)c2)C1CCCCC1,0.714505088,2.184174313,336.41,5.0515,-8.7,-8.6
O=c1n(C)c2ccc(cc2cc1)-c1cnc(cc1)NC1CCOCC1,0.798538909,2.371545019,335.407,3.1914,-8.8,-9.1
O=C(c1cc(NC2CC(O)CC2)ncc1)Nc1ccnc(C2CC2)c1,0.780119946,3.184817204,338.411,2.9316,-8.2,-7.9
N(C1=C(C(NC1=O)=O)c1cccc(O)c1)c1ccc(Cl)c(c1)Cl,0.744055715,2.338955638,349.173,3.1786,-8.9,-8.4
c1(F)c(cccc1)C1=C(Nc2ccc(OC)cc2)C(NC1=O)=O,0.850310058,2.136774566,312.3,2.3139,-7.9,-7.8
c1cn(c2ncccc12)C(CC)=O,0.66304565,2.516900457,174.203,2.0865,-5.8,-6
CNc1cc(ccn1)C1C(NC(=O)C=1c1cc(OC)ccc1F)=O,0.837734967,2.501644974,327.315,1.8382,-8.2,-8.4
Clc1ccc(cc1)C1C(NC(C=1c1cc(Cl)ccc1)=O)=O,0.860728599,2.047452486,318.159,3.5606,-8.4,-7.7
N(C(=O)C)c1cc(NC2C(NC(=O)C=2c2ccc(cc2)Cl)=O)ccn1,0.728902406,2.441388379,356.769,2.173,-8.6,-8.1
c1c2cc(F)ccc2cc(c1Cl)C1=C(C)C(NC1=O)=O,0.820240244,2.463232998,289.693,3.0622,-8.5,-8.2
c1c2[nH]nc(-c3cc(ncc3)Nc3ccccc3F)c2cc(c1)OC,0.576011769,2.200766937,334.354,4.5162,-8.7,-8.4
C1(=O)C(=C(c2cccc(c2)OC)C(N1)=O)Nc1ccc(c(Cl)c1)Cl,0.816611464,2.235335904,363.2,3.4816,-8.3,-7.8
O=C1C(=C(C(N1)=O)Nc1ccc(Cl)cc1)c1ccnc(c1)Nc1ccccc1,0.574258315,2.319031476,390.83,3.9582,-9.1,-8.6
c1(C2=C(C(NC2=O)=O)c2cc(ncc2)NC2CCCCCC2)ccccc1,0.642088456,2.353764326,361.445,3.7835,-8.7,-8.6
c1(cnc(C2=C(C(=O)NC2=O)c2cc(F)cc(c2)F)cc1)NC1CCOCC1,0.790955113,2.72452466,385.37,2.5179,-9.5,-8.5
C1OCCC(Nc2nccc(C3C(NC(C=3c3ccc(OC)c(c3)F)=O)=O)c2)C1,0.753421836,2.631601159,397.406,2.3874,-9.6,-9.2
C1(CC1)C(=O)Nc1nccc(c1)C1=C(C(NC1=O)=O)c1ccc(cc1)F,0.826296828,2.34537343,351.337,2.1364,-8.9,-8.4
C1N(CCC(C1)n1c([nH]nc1-c1ccnc(NC2COCC2)c1)=O)C(=O)C,0.830120382,3.226301222,372.429,1.0176,-8.6,-8.5
c1c(C2C(=O)NC(C=2c2ccnc(NC3CCOCC3)c2)=O)cnc(NC2CCCC2)c1,0.601624857,2.821893166,433.512,2.9892,-9.4,-9.2
C1CCC(C(Nc2nccc(-c3c(C)cnc(c3)NC3CCC3)c2)=O)CC1,0.788830404,2.379420045,364.493,4.93522,-9,-8.2
Fc1ccc2-c3n[nH]c(-c4ccnc(NC5CCOCC5)c4)c3Cc2c1,0.590314052,2.74059912,350.397,3.7729,-9.3,-9.3
c1cccc(Nc2nnc(c(-c3cnc(cc3)N3CCOCC3)c2)C)c1,0.780078526,2.328564554,347.422,3.42722,-8.6,-8.6
c1cnc(NC2CCC(NC(C(C)C)=O)CC2)cc1C=C1C(=O)NC(=O)NC1=O,0.436600348,2.709991417,399.451,1.3263,-8.9,-8.4
c1ccccc1C1C(=O)NC(C=1c1cc(Nc2ccc(F)cc2)ncc1)=O,0.699326077,2.228271524,359.36,3.5315,-9.6,-9
c1c(C2=C(C(NC2=O)=O)c2ccnc(c2)NC2CCCCC2)ccc(F)c1,0.813387824,2.407270341,365.408,3.5325,-9.5,-8.6
c1c(C2C(=O)NC(C=2c2ccnc(c2)NC2CCOCC2)=O)cc(cc1)C(=O)N,0.659982577,2.636238786,392.415,1.3386,-9.6,-8.8
c12cc(ccc1[nH]nc2NC(OC)=O)-c1ccnc(c1)NC(C1CC1)=O,0.668858732,2.407925955,351.366,3.1517,-9.3,-8.3
C1(NC(C(c2cccc(OC)c2)=C1c1ccc(cc1)F)=O)=O,0.885129722,2.030741968,297.285,2.4015,-8.2,-7.9
c1cccc2c(NC3CCCC3)nnc(NC3CCCC3)c21,0.880939018,2.221292588,296.418,4.3388,-8.2,-8
C1(=O)C(c2ccnc(NC(C3CC3)=O)c2)=C(c2ccc(Cl)cc2)C(N1)=O,0.813018404,2.340476065,367.792,2.6507,-8.2,-8.7
N(c1nccc(C2C(NC(C=2c2cccc(F)c2)=O)=O)c1)c1cc(Cl)ccc1,0.652051183,2.386666391,393.805,4.1849,-9.6,-9.1
C1OCCC(C1)Nc1nccc(-c2n[nH]c(n2-c2cc3cccc(F)c3cc2)=O)c1,0.542845109,2.691590641,405.433,3.5058,-9.2,-9.7
C1(=O)NC(C(=C1c1ccnc(c1)NC1CCCC1)c1ccccc1)=O,0.843948257,2.337633323,333.391,3.0033,-8.7,-8.7
O=C1C(Nc2cc(Cl)cc(C3C(NC(C=3c3ccc(F)cc3)=O)=O)c2)=CCCN1,0.67505446,2.882933589,411.82,2.862,-9.4,-8.9
[nH]1c(-c2cc(ncc2)NC(CCO)=O)nc2ccc(cc21)F,0.687770277,2.313916764,300.293,2.0849,-7.8,-7.3
c1(Cl)ccc(cc1)C1=C(C(=O)NC1=O)c1cc(ncc1)NC1CCOCC1,0.793382813,2.530676849,383.835,2.8931,-8.8,-9
c1(ccc(C2=C(c3cc(ccc3)F)C(=O)NC2=O)cc1)F,0.861840499,2.065191991,285.249,2.532,-8.2,-7.7
c1c(cc(cc1)NC1CCOCC1)C1=C(c2cc(ncc2)N)C(NC1=O)=O,0.714760275,2.639896376,364.405,1.8219,-9.2,-8.8
c1c(C2=C(C(NC2=O)=O)Nc2c(cccc2)Cl)cccc1N,0.599895649,2.301164052,313.744,2.4018,-8.2,-7.6
n1cccc(C2=C(C(=O)NC2=O)c2ccnc(c2)NC2CCCC2)c1,0.838947428,2.528200024,334.379,2.3983,-8.8,-8.4
c1ccc(cc1C1=C(C(=O)NC1=O)c1ccc(cc1)OC)Cl,0.886465322,2.024361571,313.74,2.9158,-7.8,-7.5
C(=O)(Nc1n[nH]c2c1cc(Cl)cc2)CCCN1CCC(CO)CC1,0.74771639,2.319097018,350.85,2.6393,-8.1,-7.6
C1(C(=C(c2ccnc(NC3CCCC3)c2)C(=O)N1)c1ccccc1)=O,0.843948257,2.337633323,333.391,3.0033,-8.7,-8.7
c1c(C2=C(C(NC2=O)=O)c2c(Cl)cc(c(OC)c2)OC)ccc(Cl)c1,0.82655958,2.198644547,378.211,3.5778,-7.8,-7.5
c1c(ncc(c1)-c1nc(NC2CCOCC2)ncc1)NC1CC(NC(=O)C)CCC1,0.672882732,3.35299577,410.522,2.9887,-9.2,-8.5
C1C(C(=O)Nc2cc(-c3nnc([nH]3)C3CCOCC3)ccn2)C1,0.901509858,2.838009578,313.361,2.1092,-8.2,-7.3
c1(Nc2n[nH]c3ccc(cc32)F)ccnc(c1)NC(C1CCC1)=O,0.684524418,2.364195346,325.347,3.5792,-8.7,-8.1
C1CN(Cc2cc(NC3CCCC3)ccn2)CCC1NC(C)=O,0.876322277,2.260536099,316.449,2.5366,-7.7,-7.8
Clc1cccc(c1)C=C1SC(NC1=O)=Nc1cc(ccc1)F,0.829568361,2.743059621,332.787,4.3707,-8,-7.7
n1cc(c(C2C(NC(=O)C=2c2ccc(Cl)cc2)=O)cc1NC1CCOCC1)C,0.77423058,2.596489275,397.862,3.20152,-8.4,-8.4
N1C(=O)C(=C(c2cccc(OC)c2)C1=O)Nc1ccc(cc1)F,0.850310058,2.133817879,312.3,2.3139,-8,-8
O=c1[nH]cc(-c2ccnc(Nc3ccccc3)c2)n1-c1cccc2c1ccc(n2)NC1CCCC1,0.293557459,2.667195572,462.557,5.8739,-10.3,-8.9
c1(c(NC(CCC)=O)n2c(n1)cc(cn2)-c1cccc(c1)Cl)-c1ccncc1,0.527437335,2.446275921,391.862,4.8503,-8.6,-8.4
c1c(cccc1Nc1ccccc1)C1=C(C(=O)NC1=O)c1ccc(F)cc1,0.689471303,2.085844305,358.372,4.1365,-9.2,-9.3
C1OCCC(C1)Nc1cc(C2C(=O)NC(=O)C=2c2ccc(F)cc2)ccn1,0.81135624,2.535260281,367.38,2.3788,-9.1,-8.9
c1cc(ncc1C=C1C(NC(S1)=NC1CCCCC1)=O)NC1CCCC1,0.774398695,3.022540978,370.522,4.3287,-8.7,-8.2
N1C(C(=C(c2cc3c(cccc3)cc2)C1=O)c1ccc(F)cc1)=O,0.734837591,2.051723774,317.319,3.5461,-8.8,-8.7
C(NC1CCCC1)c1c(-c2cc[nH]n2)cc(C(=O)N)cn1,0.777048788,2.966126596,285.351,1.6028,-7.5,-7
c1(ccnc(c1)NC1CCCC1)C1=C(C(=O)NC1=O)c1ccc(F)cc1,0.830425976,2.400630105,351.381,3.1424,-9.1,-8.9
C1c2cc(ccc2-c2n(CC1)c(SCC(=O)NC1CCCC1)nn2)F,0.850999568,2.409073786,360.458,3.1813,-8.8,-7.8
COc1ccc(C2=C(C(=O)NC2=O)c2c3c(n(c2)C)cccc3)cc1,0.750397967,2.197917108,332.359,2.7541,-8.7,-8.5
c1nc(NC2CCC(CC2)Nc2cc(C)ccn2)ncc1-c1ccncc1,0.71403712,2.44228327,360.465,4.07722,-8.3,-8.4
c1(C2=C(c3ccnc(c3)NC3CCC3)C(NC2=O)=O)ccnc(NC2CCCCC2)c1,0.619700957,2.72585755,417.513,3.7528,-9.9,-8.7
Cc1cc(NC(=O)C2CC2)ncc1-c1n[nH]c(=O)n1-c1cc2ccccc2cc1,0.562837693,2.463827479,385.427,3.43272,-8.9,-9
c1(F)cccc(C2=C(C(NC2=O)=O)Nc2cccc(c2)Cl)c1,0.85596987,2.221023853,316.719,2.9587,-8.3,-8.2
C1(C)CCCC(C1)Nc1nccc(c1)C1C(NC(=O)C=1c1cccc(F)c1)=O,0.793431181,3.264876013,379.435,3.7785,-9.9,-9.3
C1C(Nc2ncc3c(n2)n(C(C)C)c(=O)n3C2CCCC2)CCCC1,0.909961216,2.654601236,343.475,4.0336,-8.8,-8.1
c1cc(ccc1)-c1cc(NC(=O)CO)nc(c1)-c1ccncc1,0.776928488,2.093977201,305.337,2.7414,-8.9,-8.2
N(C(NCC1CCOCC1)=O)c1nccc(C2C(=O)NC(C=2c2ccc(F)cc2)=O)c1,0.638605208,2.606999469,424.432,2.336,-9.5,-9.4
c1cc(c(cc1OC)F)C1=C(c2ccccc2F)C(NC1=O)=O,0.885718672,2.182046263,315.275,2.5406,-8.4,-8.1
n1[nH]c(nn1)-c1cc(ncc1)NC(C1CC1)=O,0.804788624,2.56101823,230.231,0.6102,-6.9,-6.9
C(=O)(C)Nc1n[nH]c2c1cc(-c1ccccc1OC)nc2,0.773452958,2.279607467,282.303,2.5919,-7.9,-8
C1OCCC(C(=O)Nc2cc(ccn2)C2C(=O)NC(=O)C=2c2ccc(cc2)Cl)C1,0.75367335,2.502968721,411.845,2.6673,-8.9,-9
Fc1cc(ccc1F)C1=C(c2ccnc(c2)NC2CCOCC2)C(=O)NC1=O,0.790955113,2.648808699,385.37,2.5179,-9.3,-9.3
c1c(F)c(ccc1)Nc1nccc(-c2ccnc(Nc3cc(Nc4ccccc4)ccc3)c2)c1,0.240891407,2.267874314,447.517,7.5135,-9.3,-10.1
C1CC1C(Nc1cc(-c2ccnc(NC3CCOCC3)c2)c(cn1)C(=O)N)=O,0.705534021,2.592595045,381.436,2.1819,-8.6,-8
Fc1ccc(cc1)Nc1nccc(-c2cc(ncc2)NC2CCC2)c1,0.689930838,2.171908138,334.398,4.9907,-8.6,-8.5
c1c(C#N)cc(cc1)C1=Nc2cccc(Cl)c2NC(C1)=O,0.871957616,2.601745159,295.729,3.67468,-8.9,-8.4
c1cc(ccc1C1C(NC(=O)C=1c1cccc(O)c1)=O)O,0.730674517,2.216356789,281.267,1.665,-7.8,-7.9
N1C(=O)C(c2ccc(Br)cc2)=C(C1=O)c1ccnc(NC2CCCC2)c1,0.750652513,2.44538272,412.287,3.7658,-8.8,-8.9
c1(F)c(cccc1)-c1nn(C)cc1-c1cc2NC(CCc2cc1)=O,0.78065904,2.378330463,321.355,3.7779,-8.6,-9.2
n1c(Nc2cccc(-n3c(=O)[nH]nc3-c3ccncc3)c2)cccc1,0.600509387,2.328209864,330.351,2.7612,-9,-8.2
c1(NC2CCOC2)nccc(c1)C1=C(C(=O)NC1=O)c1c(cccc1)Cl,0.809301547,3.014390407,369.808,2.503,-8.5,-8.2
C1(Cc2cnc(cc2)N)C(=O)NC(C=1c1cccc(c1)Cl)=O,0.848394769,2.553494573,313.744,1.9699,-8,-7.8
c1cc(ccc1CN1CCOCC1)C1C(NC(C=1c1ccc(cc1)F)=O)=O,0.843410854,2.177951406,366.392,2.2251,-8.7,-8.7
c1cc(ccc1C1C(=O)NC(C=1c1c2cc(ccc2n(C)c1)Cl)=O)F,0.715592679,2.326942005,354.768,3.538,-8.6,-7.7
c1(-c2cn(nc2)C)ccc2c(n1)[nH]nc2NC(CCc1ccccc1)=O,0.581409843,2.401017749,346.394,2.9297,-8.1,-8.6
c1c(C2C(=O)NC(C=2c2cc(ncc2)NC2CCOCC2)=O)ccc(C(O)=O)c1,0.664591433,2.558600232,393.399,1.9379,-9.2,-9.3
C(=O)(C)Nc1cc(C2C(NC(C=2c2ccc3OCOc3c2)=O)=O)ccn1,0.80835409,2.53101265,351.318,1.3359,-9.4,-8.7
C1(c2ccc(cc2)F)C(=O)NC(C=1c1cc(ncc1)NC1CCC1)=O,0.841806812,2.399366946,337.354,2.7523,-8.7,-8.4
N1C(=O)C(=C(c2ccnc(NC3CCOCC3)c2)C1=O)c1ccc(cc1)F,0.81135624,2.535260281,367.38,2.3788,-9,-9
NC(c1cc(ccc1)C1OC(C(C1)O)CO)=O,0.687840637,3.181258321,237.255,-0.0313,-6.9,-6.9
c1cc(C2C(=O)NC(=O)C=2c2cc(ncc2)NC2CCOCC2)ccn1,0.814437546,2.651842647,350.378,1.6347,-8.9,-8.6
c1nc(nc(OCC2CCOCC2)c1)NC1CCC(CC1)O,0.866244065,2.56571815,307.394,1.9974,-7.5,-7.3
c1(ccnc(NC2CCOCC2)c1)C1=C(c2ccc(cc2F)F)C(=O)NC1=O,0.790955113,2.652270237,385.37,2.5179,-9.3,-9.3
c12c(ccc(c1)C(=O)N)[nH]nc2NC(=O)CCC,0.759513738,2.176580349,246.27,1.4004,-7.3,-7.2
O=C1NC(C(=C1c1cc(C2CC2)ccc1)c1cc(ncc1)Nc1ccccc1)=O,0.64769934,2.391939647,381.435,4.2698,-9.9,-9.2
c1cccc2c1c(c[nH]2)C1=C(c2ccccn2)C(NC1=O)=O,0.709632063,2.336982251,289.294,2.1301,-7.9,-8.1
c1c(-c2ccnc(NC3CCOCC3)c2)cncc1NC(C)=O,0.907526752,2.375734032,312.373,2.6929,-8.3,-7.9
O=C1C(=C(c2cccc(OC)c2)C(N1)=O)c1c(Cl)cnc(c1)Cl,0.683395889,2.445629436,349.173,2.9642,-7.9,-7.8
O(c1cccc(c1)C1=C(c2cc(NC3CCOCC3)ncc2)C(=O)NC1=O)C,0.774833116,2.557756263,379.416,2.2483,-9.1,-8.7
C1C(CCOC1)C(Nc1nccc(c1)C1C(=O)NC(=O)C=1c1ccc(F)cc1)=O,0.773527668,2.507276043,395.39,2.153,-9.3,-8.7
COc1ccc(C2=C(C(NC2=O)=O)c2cn(c3ccccc32)C)cc1,0.750397967,2.197917108,332.359,2.7541,-8.1,-8.1
n1ccc(C2C(NC(C=2c2cc(NC3COCCC3)ncc2)=O)=O)cc1NC1CCOCC1,0.57549403,3.39605847,449.511,2.2256,-10.2,-8.9
Fc1ccc(C(Nc2nccc(C3C(NC(=O)C=3c3ccc(cc3)F)=O)c2)C)cc1,0.627293032,2.833663077,405.404,4.1001,-9.5,-9.2
c1(cccc(c1)C1=C(C(=O)NC1=O)c1cc(ncc1)NC1CCOCC1)F,0.81135624,2.588614128,367.38,2.3788,-9.1,-9
C1COCCC1Nc1nccc(C2C(NC(C=2c2ccc(Cl)cc2)=O)=O)c1,0.793382813,2.530676849,383.835,2.8931,-8.7,-8.9
c1(ccc(C2=C(c3c(cc(C(NC)=O)cc3)C)C(=O)NC2=O)cc1)F,0.841414236,2.193728159,338.338,2.06092,-8.4,-8.5
c1ccccc1C1=C(C(NC1=O)=O)c1c2ccc(cc2[nH]n1)F,0.713200932,2.382957955,307.284,2.2692,-8.9,-8.6
n1(c(=O)[nH]nc1-c1ccnc(NC2CCOCC2)c1)-c1ccc2ccccc2c1,0.560847365,2.543330396,387.443,3.3667,-9.4,-9.8
c1ccc(C2=C(c3ccnc(c3)NC(=O)C3CC3)C(NC2=O)=O)cc1C,0.830916604,2.379203567,347.374,2.30572,-9.6,-9
c1c(OC2CCC2)cc(cc1)C1C(NC(C=1c1ccc(F)c(c1)F)=O)=O,0.854823642,2.375362682,355.34,3.4633,-8.9,-8.9
c1ccc(cc1Nc1cc(ccn1)-c1cc2c(c(=O)n1C)cccc2)C,0.589766759,2.172615336,341.414,4.65252,-9.5,-9.6
C1C(CCOC1)Nc1nccc(C2C(NC(C=2c2ccc(cc2)Cl)=O)=O)c1,0.793382813,2.530676849,383.835,2.8931,-8.9,-9
