smiles,qed,sas,ror_gamma_docking,dhodh_docking,weight,logP
O=C(NC1CC(c2ccc(C(OCc3c(F)cccc3F)(C(F)(F)F)C(F)(F)F)cc2)(S(=O)(=O)c2ccc(F)cc2)C1)c1cscn1,0.145233656,3.48713604,-8.7,-10.9,708.624,7.3587
O=C(O)c1cc(-c2ccc(Oc3ccccc3)cc2)nc2ccc(F)cc12,0.520265681,1.864039571,-8.3,-12.5,359.356,5.5314
CC(Oc1cc(-n2nc3n(c2=O)CCOC3)c(F)cc1C(=O)Nc1c(F)cccc1F)C(F)(F)F,0.539617648,3.499262807,-8.5,-6.9,502.371,3.5634
O=C(Nc1ccccc1-c1nc(-c2ccccc2)no1)c1ccccn1,0.604937822,1.937054664,-9.1,-6.5,342.358,4.0509
CC1CN(C(=O)c2ccc(N3CCC(NC(=O)CS(C)(=O)=O)CC3)c(F)c2)CCN1C(=O)c1ncc(CO)[nH]1,0.429467705,3.442329924,-8.1,-10.8,564.64,0.1574
O=C(N1CCC(c2ccc(C(OCc3c(F)cccc3F)(C(F)(F)F)C(F)(F)F)cc2)(S(=O)(=O)c2c[nH]cn2)C1)C1CCOCC1,0.313193391,4.204890153,-9,-11.9,681.602,5.5527
CC(C)(C)OC(=O)Nc1ccc2c(c1)N(S(=O)(=O)c1cccc(C(F)(F)F)c1)CC(CC(=O)NOCC(F)(F)F)O2,0.332626751,3.489551985,-7.7,-8.9,613.533,5.0089
Cc1nc2c(C(=O)O)cc(-c3ccc(-c4ccc(O)cc4)cc3)cc2[nH]1,0.506456699,2.193847577,-8.3,-7,344.37,4.60912
CCC(C)N(c1cccc(C#N)c1)S(=O)(=O)c1ccc(OC2CCN(S(C)(=O)=O)CC2)cc1,0.560353544,3.083067362,-8.7,-9.9,491.635,3.35488
NCc1ccc(C(=O)N2CCC3(C2)CN(S(=O)(=O)c2ccc(F)cc2)c2ccc(COC(F)(F)F)cc23)cc1,0.451516392,3.70936881,-8.4,-10.7,563.573,4.3136
CCN(CC12CCC(c3cc(-c4c(F)cccc4F)nnc31)C2(C)C)C(=O)CC1NC(=O)NC1=O,0.615022099,5.00177961,-8.6,-6.8,483.519,3.0234
CC(Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1ccccc1F)C(F)(F)F,0.552536232,3.234409368,-8.1,-13.3,482.409,4.2304
COC(c1ccc(C2(S(=O)(=O)c3ccc(F)cc3)CCN(C(=O)N3CCN(C(C)=O)CC3)C2)cc1)(C(F)(F)F)C(F)(F)F,0.356739095,3.700342401,-8.7,-11.7,639.59,4.451
Cc1cc(C(O)(C(F)(F)F)C(F)(F)F)ccc1-c1ccc(CN2C(C)CCS(=O)(=O)CC2)cc1C(F)(F)F,0.453263619,3.525116269,-7.5,-10.5,577.509,6.00202
Cc1cc(C(=O)O)c2nc(-c3ccc(-c4ccc(O)cc4)cc3)[nH]c2c1,0.506456699,2.139205789,-9.8,-14.5,344.37,4.60912
CCC(=O)C(C#N)C(=O)Nc1ccc(-c2cccc(Cl)c2)c(C(=O)OC)c1,0.602307235,2.766064999,-9.4,-8.3,384.819,3.85098
O=C1c2ccccc2C(=O)c2c1nnn2-c1ccc(-c2ccccc2O)cc1,0.516736942,2.327400707,-9.5,-13,367.364,3.4153
Cc1cnc(C(=O)NC2CCCc3c2cnn3-c2ccc(F)cc2F)cn1,0.770184482,2.992177285,-8.7,-8.5,369.375,3.05632
Cc1cccn2c(C)c(C)c(C(=O)Nc3c(F)c(F)c(-c4cccc(CNC(=O)CO)c4)c(F)c3F)c12,0.252163238,2.997014309,-9,-14,513.491,4.94876
Cc1cccc2c1C(=C(N)O)C(=O)c1c(O)nn(-c3ccc(F)cc3F)c1-2,0.451618733,3.060869829,-8.2,-12.2,369.327,3.21312
Cc1c(-c2ccc(-c3ccccc3F)cc2)nc2ccc(F)cc2c1C(N)=O,0.532123943,2.103530816,-8.1,-11.7,374.39,5.25432
O=C(NC1CCOCC1)C1CC(c2ccc(C(F)(C(F)(F)F)C(F)(F)F)cc2)(S(=O)(=O)c2ccc(F)cc2)C1,0.359791529,3.137733996,-8,-10.2,585.513,5.4895
O=C(O)C1=C(C(=O)Nc2ccc(-c3cccc(OC(F)(F)F)c3)cc2Br)CCC1,0.603948142,2.502997998,-8,-12.1,470.241,5.5183
CC1CCCN1C(=O)c1nc(C(=O)NCC(C)(C)O)sc1-c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1C(F)(F)F,0.382074198,3.769310171,-9,-10.3,621.522,5.2663
COc1cccc(S(=O)(=O)N(CC(=O)Nc2ccc(C#N)cc2)c2ccc(C(C)(C)C)cc2)c1,0.531788394,2.237575855,-7.7,-9.8,477.586,4.69838
O=C(NC1CCCc2c1cnn2-c1ccc(F)cc1F)c1onc2c1CCCC2,0.727945697,3.29548063,-7.8,-10.1,398.413,3.8247
CC(C)(OC(=O)Nc1ccc2c(c1)N(S(=O)(=O)c1ccnc(C(F)(F)F)c1)CC(CCC(=O)O)O2)C(F)(F)F,0.442367398,3.547540723,-8.8,-10.2,585.479,4.8109
CCC(O)=C(C#N)C(=O)Nc1ccc(-c2cccc(F)c2)c(C(=O)OC)c1,0.360075876,2.473411201,-8.2,-10.6,368.364,3.96348
Cc1ccc2c(N3CCN(C(=O)C(C)C4CC4)CC3)cn(-c3ccc(C(C)C#N)o3)c2c1,0.580164256,3.846661941,-9.3,-9.4,430.552,4.8537
CCC(C)N(N=Cc1ccccc1C(=O)O)c1nc(-c2ccccc2Cl)cs1,0.392282307,3.10652639,-7.8,-11.5,413.93,5.8007
Cc1cc(C(F)(F)F)cc2c1cc(C(=O)c1c(Cl)ccc(C(=O)N3CCC(C(=O)O)C(C)C3)c1Cl)n2C,0.387704868,3.671573227,-8.7,-9,555.38,6.22612
CC(NS(=O)(=O)c1ccc(-c2sc(C(=O)NCC(C)(C)O)nc2CN2CCCCC2)c(Cl)c1Cl)C(F)(F)F,0.371925781,3.700045373,-9.7,-11.9,617.543,4.8326
Cc1cc(C(F)(F)F)cc2c1cc(Cc1c(Cl)ccc(C(=O)N3CC4C(C3)C4C(=O)O)c1Cl)n2C,0.468262916,3.779210051,-7.7,-7.4,525.354,5.80572
Cn1cc(C2CCN(C(=O)C3CCCC3)CC2)c2nc(N)nc(NS(=O)(=O)c3cccc(F)c3)c2c1=O,0.518828965,2.87177801,-9.2,-10.1,528.61,2.7468
COC(c1ccc(C)cc1)(c1ccc(C2(S(=O)(=O)c3ccc(F)cc3)CCCC2)cc1)C(F)(F)F,0.271923042,3.333349885,-9,-10.7,506.561,6.82962
CC1(C(F)(F)F)CCN(C(=O)C2CCc3c(nnn3C3CC3)C2)CC1,0.818726151,3.800750294,-7.8,-11.1,356.392,2.9089
CCNC(=O)c1ccc(Cl)c(-c2ccc3c(c2)CCCC3)c1,0.878730324,1.942279401,-8.1,-8.8,313.828,4.6355
CC(=O)N1CCN(c2nc(-c3ccccc3OC(F)(F)F)c3c(n2)C(C)CCC3)CC1,0.726530245,3.131600939,-6.5,-9.1,434.462,4.1505
CC(C)NCC1CCC2(S(=O)(=O)c3ccc(F)cc3)c3ccc(C(F)(C(F)(F)F)C(F)(F)F)cc3CCC12,0.309233292,4.146040299,-7.4,-9.7,569.558,6.7547
CC(C)CN(Cc1ccc(N2CCN(C(=O)CO)CC2)cc1)S(=O)(=O)Cc1ccccc1,0.622484413,2.358604819,-8.1,-9.9,459.612,2.3155
Cn1nccc1-c1csc(NC(=O)C2=C(C(F)(F)C(=O)CC)CCC2)c1,0.818818501,3.435635259,-9.3,-6.6,379.432,4.182
CCn1c(CO)nn(-c2cc(OC(C)C(F)(F)F)c(C(=O)Nc3c(F)cccc3F)cc2F)c1=O,0.480046159,3.368184564,-8.9,-11.5,504.387,3.5454
NC(=O)C1(C(=O)N2CCC(c3ccc(C(F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CCS(=O)(=O)CC1,0.282280786,4.018660213,-9.5,-13.8,676.604,3.6969
CCS(=O)(=O)c1ccc(CNC(=O)c2ccc3c(c2)cc(C(=O)N2CCC(C)(C)CC2)n3C2CC2)cc1,0.475916442,2.656970806,-8.2,-9.2,521.683,4.962
Cc1c(-c2ccc(-c3ccccc3F)cc2)nc2ccc(F)cc2c1C(=O)O,0.488340807,2.059619229,-8,-10.9,375.374,5.85362
CC(C)Cc1cc(CN2CC3(C2)CN(S(C)(=O)=O)C3)cc(F)c1-c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,0.463077866,3.601737842,-9.3,-13.5,582.582,5.0806
CCCC(C)Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1ccccc1N,0.528023939,3.181065704,-9,-7.3,453.518,3.9113
Cc1cc(C(=O)O)c2[nH]c(-c3c(F)c(F)c(-c4ccccc4OCc4ccccc4)c(F)c3F)nc2c1,0.191394038,2.749656264,-8.3,-8.7,506.455,7.03892
NC(=O)C1CC(n2cc3c(n2)CC(c2ccc(C(F)(C(F)(F)F)C(F)(F)F)cc2)(S(=O)(=O)c2ccc(F)cc2)C3)C1,0.307450058,3.991662615,-8.3,-10.9,607.523,5.216
CCNC(=O)C(=O)C(=O)Nc1ccc2c(c1)N(S(=O)(=O)c1ccc(C(C)(C)C)cc1)CC(CO)C2,0.39259252,3.238704745,-10,-14.2,501.605,1.9877
COC(=O)c1ccc2cc(CCc3c(C(=O)O)[nH]c(=O)[nH]c3=O)ccc2c1NCCO,0.331165261,2.742618909,-8.2,-10.7,427.413,0.8906
Cc1c(-c2ccc(-c3ccccc3F)cc2)nc2ccc(F)cc2c1S(=O)(=O)N1CC(C(F)(F)F)C1,0.296517512,2.6643669,-8.1,-10.2,518.507,6.33822
CCCC(C)N(N=Cc1ccccc1C(=O)O)c1nc(-c2ccccc2Cl)cs1,0.343461301,3.14893272,-6.7,-6.3,427.957,6.1908
CC1CCCCN1C(=O)c1nc(C(=O)NCC(C)(C)O)sc1-c1ccc(C(O)(C(F)(F)F)C(F)(F)F)c(Cl)c1Cl,0.340838253,3.811639233,-7.9,-9.5,636.442,5.9444
CCn1c(CO)nn(-c2cc3c(C(C)C)cn(C4CCC5(CC4)OCCO5)c3cc2F)c1=O,0.631473408,3.69005032,-8.6,-10.3,458.534,3.6216
CC(C)=CCC1C(=O)C(=O)c2ccccc2C1=O,0.454791321,2.974833097,-7.7,-11.8,242.274,2.6072
COc1ccc(C)c(NC(=O)c2cc(F)c(-n3nc4n(c3=O)CCOC4)cc2OC(C)C(F)(F)F)c1,0.509458077,3.418211229,-7.9,-6.9,510.444,3.60222
CCS(=O)(=O)c1ccc(CC(=O)Nc2ccc(OCC3CCOCC3)cc2)cc1,0.711272266,2.126468443,-8.6,-10.4,417.527,3.4668
CC1(NC(=O)c2ccc(C#N)cn2)CCC(c2ccc(C(O)(C(F)(F)F)C(F)(F)F)cc2)(S(=O)(=O)c2ccc(F)cc2)CC1,0.257569255,3.329188578,-8.9,-11.6,643.581,5.83648
CCOC(=O)c1sc(Nc2ccc(Cl)c(C(F)(F)F)c2)nc1-c1ccccc1,0.479258964,2.231683284,-9.3,-7.3,426.847,6.4026
CC(Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1cc(F)ccc1C#N)C(F)(F)F,0.524287204,3.43176088,-8.1,-11.1,507.419,4.10208
COCCC1CCN(C(=O)c2ccc(Cl)c(Cc3nc4c(C)cc(-c5ccccc5)nc4c(C(F)(F)F)c3Cl)c2Cl)CC1,0.200306764,3.143502699,-9.4,-10.9,650.956,9.06372
Cc1ccnc(C(=O)NC2CCCc3c2cnn3-c2ccccc2F)c1,0.786140247,2.82593133,-7.3,-10.7,350.397,3.52222
Cc1ccc(C(F)(F)F)cc1NC(=O)c1cc(F)c(-n2nc3n(c2=O)CCCC3)cc1OC(C)C(F)(F)F,0.434028876,3.388537619,-7.6,-10.1,546.443,5.41852
[H]C([H])([H])N(C(=O)c1c(F)cccc1F)c1ccc(-c2cc(NC(C)=O)nn2C(C)C)cc1OCC(F)(F)F,0.421015299,2.952394699,-7.5,-9.1,510.463,5.5853
CC(C)CN(Cc1ccc(N2CCC3(CCCO3)C2)cc1)S(=O)(=O)Cc1ccccc1,0.606711418,3.486636898,-9.7,-9.7,442.625,4.4339
CC(c1ccc(C2(S(=O)(=O)c3ccc(F)cc3)CCCC2)cc1)(C(F)(F)F)C(F)(F)F,0.381776107,2.924726132,-9.2,-8.8,468.434,6.4512
CC1C(=O)C(C#N)=CC2(C)c3nc(-c4ccnc5ccccc45)nc(-c4ccc(F)cc4)c3CCC12,0.356696261,3.894394469,-8.8,-8.4,474.539,5.98678
CC1C(=O)C(C#N)=CC2(C)c3nc(C4CCCCC4)nc(-c4cccc(O)c4)c3CCC12,0.694625104,4.038458501,-8.5,-11.4,427.548,5.38578
CCn1c(CO)nn(-c2cc3c(C(C)C)cn(-c4ncccc4C)c(=O)c3cc2F)c1=O,0.518130423,3.048339714,-7.5,-11.1,437.475,2.81622
CN(N=Cc1ccc(C(F)(F)F)cc1C(=O)O)c1nc(-c2ccccc2Cl)cs1,0.411786906,2.690206652,-8.6,-10.1,439.846,5.6508
CC(=O)C(C#N)C(=O)Nc1ccc(-c2ccccc2)cc1F,0.880968645,2.486781535,-8.9,-12,296.301,3.15998
CC(Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1ccc(F)cc1F)C(F)(F)F,0.528258927,3.305138288,-7.9,-6.4,500.399,4.3695
O=C(O)c1cc(-c2ccc(-c3cccnc3)cc2)nc2ccccc12,0.594445381,1.842946284,-7.3,-10.9,326.355,4.662
CN(C)C(=O)N1CCC(c2ccc(C(OCc3c(F)cccc3F)(C(F)(F)F)C(F)(F)F)cc2)(S(=O)(=O)c2ccc(F)cc2)C1,0.207886204,3.833648155,-7,-9.2,668.578,6.6971
[H]C([H])([H])N(C(=O)c1c(F)cccc1Cl)c1ccc(-c2cc(NC(C)=O)nn2C(C)C)cc1N1CC2CC2C1,0.46830009,3.793772078,-9.5,-11.3,510.013,5.6146
CCCC(C)Oc1cc(-n2nc(CC)n(C)c2=O)c(F)cc1C(=O)NC(CC)CC,0.634847022,3.282055736,-9.5,-6.6,420.529,3.7583
CCS(=O)(=O)c1ccc(CNc2nc3cnc(-c4c(C)ncnc4C4CC4)nc3n(C3CC4CCC4N3Cc3ccccc3)c2=O)nc1,0.21937174,4.439411956,-7.8,-10.3,663.808,4.81312
CC(=O)N1CCC(C(=O)N2CCC(c3ccc(C(OCc4c(F)cccc4C#N)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1,0.191167042,4.017622847,-8.3,-6.8,757.7,6.53318
CCOC(=O)c1sc(Nc2ccc(C)c(Cl)c2)nc1-c1ccccc1,0.584095517,2.043865971,-8.8,-6.9,372.877,5.69222
COc1c(C)c(OC(C)C)c(C(=O)N2CCC(c3ccc(C(OCc4c(F)cccc4F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)c2ccccc12,0.097267796,4.211138075,-9,-11.8,853.8,10.11332
O=C(N1CCC(c2ccc(C(OCc3c(F)cccc3F)(C(F)(F)F)C(F)(F)F)cc2)(S(=O)(=O)c2ccc(F)cc2)C1)C1(O)CCOCC1,0.223695945,4.085362125,-7.1,-8.8,725.626,6.0836
COc1cccc(-c2ccc(Nc3ncccc3C(=O)O)c(Cl)c2)c1F,0.659666327,2.142053093,-7.9,-10.7,372.783,4.9915
CCn1cc(S(=O)(=O)N2c3cc(NC(=O)OC(C)(C)C(F)(F)F)ccc3OC(CC(C)(C)C(=O)O)C2C)c(OCCO)n1,0.327622595,4.28059553,-7.7,-8.6,636.646,4.0092
Nc1cc(-n2cc(C(=O)c3c(Cl)cccc3Cl)c3c(Cl)cccc32)nc2ccccc12,0.292557015,2.582473284,-9,-12.3,466.755,6.9521
CC(C)(OC(=O)Nc1ccc2c(c1)N(S(=O)(=O)c1ccc(F)cc1)CC(CCO)O2)C(F)(F)F,0.57308061,3.21056811,-8.9,-7.2,506.474,4.0538
O=C(O)C1=C(C(=O)Nc2c(F)cc(-c3cccc(OC(F)(F)F)c3)cc2F)COC1,0.705205712,2.790368404,-8,-6,429.297,3.8803
O=C(O)C1CCC(NC(=O)C2CCC3(S(=O)(=O)c4cc(F)cc(C(F)(F)F)c4)c4ccc(C(F)(C(F)(F)F)C(F)(F)F)cc4CCC23)C1,0.30918927,4.75501528,-8.5,-11.2,721.585,7.145
Cn1nncc1C(=O)NC1CCC2(S(=O)(=O)c3ccc(F)cc3)c3ccc(C(F)(C(F)(F)F)C(F)(F)F)cc3CCC12,0.317151931,4.410063938,-8.5,-6.5,622.538,5.0676
O=C(NC1CCCc2c1cnn2-c1ccccc1F)c1cc(C(F)(F)F)ccn1,0.664890986,2.971904578,-8.9,-11.4,404.367,4.2326
Cc1noc(C)c1COC(c1ccc(C2(S(=O)(=O)c3ccc(F)cc3)CCCC2)cc1)(C(F)(F)F)C(F)(F)F,0.218625809,3.241851599,-8.3,-11,579.534,7.21044
O=C(O)c1cc(C2CC2)ccc1Nc1cnc(-c2ccccc2)c(-c2ccccc2)c1,0.372366654,2.173705242,-6.9,-10.3,406.485,6.7348
COc1nccc(C)c1NC(=O)c1cc(F)c(-n2nc3n(c2=O)CCCC3)cc1OC(C)C(F)(F)F,0.507728775,3.52158046,-8.4,-11.9,509.46,3.80332
CNCC(C)NC(=O)c1nccnc1OCC1CCC(CN2CCOC2)CC1,0.655641812,3.372726,-8.2,-10.3,391.516,1.2892
Cc1ccc(Nc2ccc(-c3ccccc3F)nc2)c(C(=O)O)c1,0.734455064,1.969551809,-8.7,-11.3,322.339,4.63792
CCOC(=O)c1sc(Nc2ccc(Cl)c(C(F)(F)F)c2)nc1-c1ccccc1,0.479258964,2.231683284,-8.9,-13.3,426.847,6.4026
CCS(=O)(=O)c1ccc(CC(=O)Nc2nc(-c3ccccc3)c(Oc3ccccc3OC(F)(F)F)s2)cc1,0.251130014,2.648026405,-8.9,-11.8,562.591,6.4758
Cc1cc(C(O)(C(F)(F)F)C(F)(F)F)ccc1-c1c(F)cc(CN2CC3(C2)CN(S(C)(=O)=O)C3)cc1F,0.55568942,3.580016362,-7,-8.6,558.491,4.32962
Cc1nc2c(C(=O)O)cc(-c3ccc(-c4ccc(O)cc4)cc3)cc2[nH]1,0.506456699,2.193847577,-7.9,-10.2,344.37,4.60912
CCCC(C)Oc1cc(-n2nc(CO)n(C)c2=O)c(F)cc1C(=O)NC(CC)CC,0.613455396,3.313671121,-8.5,-8.5,422.501,2.6882
CC1(C(=O)N2Cc3cc(S(=O)(=O)CCO)ccc3C2)NC(N)CC1,0.686304798,3.910113283,-9.2,-10.2,353.444,-0.2783
O=C(O)c1ccc(-n2cc(C(=O)c3c(F)cccc3C=Cc3ccc(C#N)cc3)c3ccc(Cl)cc32)cc1,0.186713026,2.659221864,-7.7,-11.1,520.947,7.39428
CC(=O)NCC1CN(S(=O)(=O)c2ccc(F)cc2)c2cc(NC(=O)OC(C)(C)C)cc(C(F)(F)F)c2O1,0.540470947,3.260367148,-8.5,-10.3,547.527,4.2839
CC(C)CN(c1ccc(N2CCC(C(N)=O)CC2)cc1)S(=O)(=O)Cc1ccccc1,0.697218995,2.321470736,-8.9,-9.2,429.586,3.3807
CC(Oc1cc(-n2nc3n(c2=O)CCOC3)c(F)cc1C(=O)Nc1ccc(F)cc1Cl)C(F)(F)F,0.514455466,3.459717614,-7.6,-10.2,518.826,4.0777
CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)c3ccc(C(O)(C(F)(F)F)C(F)(F)F)cc3)c(F)c2)CC1,0.465249024,2.884794789,-8.3,-6.6,611.58,4.5498
O=C(Cc1cccnc1F)NCC1CN(S(=O)(=O)c2ccc(F)cc2)c2cc(NC(=O)OC(CF)(CF)C(F)(F)F)ccc2O1,0.242179824,3.811081065,-7.2,-9.2,664.556,4.4636
O=C(N1CCC(c2ccc(C(OCc3c(F)cccc3F)(C(F)(F)F)C(F)(F)F)cc2)(S(=O)(=O)c2ccc(F)cc2)C1)C1(CO)CCOCC1,0.203909975,4.105825979,-9.1,-8.1,739.653,6.3312
CCn1cc(S(=O)(=O)N2CC(C(C)NC(C)=O)Oc3ccc(NC(=O)OC(C)(C)C(F)(F)F)cc32)c(Cl)n1,0.506293526,4.04305481,-8.8,-9.1,582.001,3.9267
CC(=O)N1CCN(C(=O)N2CCC(c3ccc(C(OCc4ccccc4OC(F)(F)F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1,0.181565024,3.998848695,-8.9,-10.3,799.684,6.92
Cc1cc(OC(F)(F)F)cc2c1cc(Cc1c(Cl)ccc(C(=O)N3CCC(C(=O)O)C(=O)C3)c1Cl)n2C,0.424936672,3.555221708,-8.5,-11.1,557.352,5.39872
Cc1nccnc1NC(=O)c1cc(F)c(-n2nc3n(c2=O)CCCC3)cc1OC(C)C1CCCCC1,0.550667695,3.488532921,-9,-9.6,494.571,4.20772
O=C(NC1CCS(=O)(=O)C1)C(C1CCCCC1)n1cc(-c2cc(Cl)cc(F)c2)nn1,0.74842655,3.614341109,-8.9,-10.4,454.955,3.1623
COc1nc2ccc(C(O)(c3cnnn3C)c3cnc(C)n3C)cc2c(Cl)c1CN1CC(C(F)(F)F)C1,0.404522691,4.050305347,-8.6,-10.6,535.958,3.34552
Cn1c(Cc2c(Cl)ccc(C(=O)N3CCOCC3)c2Cl)cc2ccc(C(F)(F)F)cc21,0.501077678,2.680937514,-9.6,-8.7,471.306,5.5671
Cc1ccnc(C)c1NC(=O)c1cc(F)c(-n2nc3n(c2=O)CCCC3)cc1OC(C)C(F)(F)F,0.540731132,3.493450307,-9.1,-10.8,493.461,4.10314
CCN(CC12CCC(c3cc(-c4c(F)cccc4F)nnc31)C2(C)C)C(=O)c1nc2ccccc2c(=O)[nH]1,0.405040153,4.725889578,-8.5,-10.8,515.564,4.9756
CC(Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)NC1c2ccccc2CC1O)C(F)(F)F,0.503837072,3.938368882,-8.1,-10.1,520.483,3.2271
CCc1nn(-c2cc(OC(C)C3CCCCC3)c(C(=O)Nc3ccccc3)cc2F)c(=O)n1C,0.538781082,3.11605099,-8.1,-10.2,466.557,4.8724
CCOC(=O)c1sc(Nc2ccc(Cl)c(Cl)c2)nc1-c1ccccc1,0.537406898,2.041061637,-8.2,-11.2,393.295,6.0372
CC(C)CN(c1ccc(Cl)cc1)S(=O)(=O)c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1,0.464848552,2.124949676,-8.7,-11.1,478.035,5.2618
COc1ccc2ccc(CCc3c(C(=O)O)[nH]c(=O)[nH]c3=O)cc2c1NCCO,0.38151845,2.712637571,-7.4,-9.6,399.403,1.1126
O=C(O)c1cc(C2CC2)ccc1Nc1cnc(-c2ccccc2F)c(-c2ccccc2)c1,0.354349957,2.281469936,-9,-10.5,424.475,6.8739
COC(=O)c1cccc(CCCCc2c(C(=O)O)[nH]c(=O)[nH]c2=O)c1NCCO,0.282182285,2.735625498,-8.4,-5.7,405.407,0.5176
CCS(=O)(=O)c1ccc(CC(=O)Nc2cc3c(nc(-c4ccncc4C#N)nc3CCO)nc2C)cc1,0.358918476,3.004397536,-7.8,-10.5,516.583,2.7765
CN(C)c1nc2ccc(C(O)(c3ccc(Cl)cc3)c3cncn3C)cc2c(Cl)c1Oc1ccccc1,0.28070946,3.289114027,-8.3,-11.1,519.432,6.4176
CCCN(N=Cc1ccccc1C(=O)O)c1nc(-c2ccccc2Cl)cs1,0.425642055,2.609526961,-8.4,-9.3,399.903,5.4122
Cc1nn(-c2cc(OC(C)C(F)(F)F)c(C(=O)Nc3c(F)cccc3F)cc2F)c(=O)n1C(C)C,0.48565633,3.352543685,-8.7,-8.7,502.415,4.92252
O=C(NC1CC(c2ccc(C(OCc3c(F)cccc3F)(C(F)(F)F)C(F)(F)F)cc2)(S(=O)(=O)c2ccc(F)cc2)C1)OC1(CO)CC1,0.178978588,3.643547426,-8.9,-9,711.599,6.7233
O=C(NC1CC(c2ccc(C(OCc3c(F)cccc3F)(C(F)(F)F)C(F)(F)F)cc2)(S(=O)(=O)c2ccc(F)cc2)C1)C1CCOCC1,0.191077879,3.434925667,-8.2,-11.6,709.627,7.015
O=C(C1CCC(c2ccc(C(F)(C(F)(F)F)C(F)(F)F)cc2)(S(=O)(=O)c2ccc(F)cc2)CC1)N1CC2(CCO2)C1,0.308722138,3.747807929,-7.3,-9.9,611.551,5.9758
CNS(=O)(=O)c1ccc(CC(=O)Nc2ccc3c(c2)CCCS3(=O)=O)cc1,0.779116688,2.430196731,-8.3,-10.6,408.501,1.4958
COc1nn(C)c(C)c1S(=O)(=O)N1CC(C(C)(C)NC(C)=O)Oc2ccc(NC(=O)OC(C)(C)C(F)(F)F)cc21,0.498688404,3.914667805,-8.7,-11.7,591.609,3.49752
COCc1nn(-c2cc(OC(C)C(F)(F)F)c(C(=O)Nc3c(F)cccc3F)cc2F)c(=O)n1C1CC1,0.43332005,3.467896785,-9.1,-11.3,530.425,4.5145
CCS(=O)(=O)c1ccc(CC(=O)Nc2ccc(NCC3CN(S(C)(=O)=O)CCO3)c(Cl)c2)cc1,0.511101675,2.934635718,-9.5,-10,530.068,2.3871
CC(Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)NC1c2ccccc2CC1O)C(F)(F)F,0.503837072,3.938368882,-8.6,-11.7,520.483,3.2271
Cc1ccc(F)c(-n2ncc3c2CCCC3NC(=O)c2onc3c2CCCC3)c1,0.728935549,3.298909201,-9.3,-11.8,394.45,3.99402
Cc1ccc(Nc2ccc(-c3ccc(F)cc3F)nc2)c(C(=O)O)c1,0.717568402,2.072902665,-8,-10.5,340.329,4.77702
CC(Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1ccccc1F)C1CCCCC1,0.505815634,3.228402675,-10.5,-9.5,496.558,5.2484
CN(N=Cc1ccccc1C(=O)O)c1nc(-c2ccccc2)cs1,0.564813344,2.350246851,-8.2,-10.4,337.404,3.9786
CC1C(=O)C(C#N)=CC2(C)c3nc(-c4ccnc5ccccc45)nc(-c4ccccc4F)c3CCC12,0.356696261,3.925661235,-8.6,-11.5,474.539,5.98678
CC(NS(=O)(=O)c1ccc(-c2sc(C(=O)NCC(C)(C)O)nc2C(=O)N2CCC(F)CC2)c(Cl)c1Cl)C(F)(F)F,0.363657095,3.803720092,-7.2,-10.7,649.516,4.4208
Cc1cccc(Cl)c1C(=O)c1cn(-c2ccc(C(=O)O)cc2)c2cccc(Cl)c12,0.398513234,2.306912785,-7.9,-9.6,424.283,6.17492
CCC(=O)C(C#N)C(=O)Nc1ccc(-c2cccc(OC)c2)c(C(=O)OC)c1,0.584001641,2.750312014,-8.3,-10.7,380.4,3.20618
Cc1ccccc1-n1ncc2c1CCCC2NC(=O)c1ccccn1,0.799679153,2.697189291,-9.4,-7.5,332.407,3.38312
Cc1ccnc(C(=O)NC2CCCc3c2cnn3-c2ccccc2C)c1,0.786668932,2.79704456,-9.7,-12.6,346.434,3.69154
CC1C(=O)C(Cl)c2cc(-c3ccc(Cl)cc3)ccc2N1Cc1ccc(C(=O)N2CCN(C)CC2)cc1F,0.39326688,3.447726226,-9.5,-9.3,540.466,5.7914
O=C(O)c1cc(Cl)cc2[nH]c(-c3c(F)cc(-c4ccccc4)cc3F)nc12,0.487976872,2.345497014,-8,-6.4,384.769,5.5267
