smiles,qed,sas,weight,logP,ror,dhodh
c12c(NC(=O)CC23CCN(CC3)C(=O)C(C)CC2(c3ccccc3)CCc3nn(c(=O)n3C2)C)cccc1,0.579268205,4.430747649,513.642,3.3948,-8.8,-8
n1c(CCc2ccc[n+](c2)CC2CC[N+](C)(C)CC2)n(CC)c(=O)n1-c1ccccc1,0.434820244,3.224760402,421.589,2.613,-10.5,-11.6
C[N+]1(C)CCC(CC1)C[n+]1cccc(c1)C(Nc1cc2-n3c(=O)n(nc3CCc2cc1)C)=O,0.487802602,3.488088181,448.571,1.6958,-12.3,-10.5
n1c2CCCn2c(n1-c1c(cc(c(c1)C(F)(F)F)C1CCN(C(=O)C2CC2)CC1)OCC)=O,0.679257154,2.900827166,464.488,3.5137,-10.3,-9.1
c1(C[N+]2(CCC(CC2)c2c[n+](C)ccc2)C)n(c(n(CC(N)=O)n1)=O)Cc1ccccc1,0.441546016,3.260115081,436.56,0.9271,-10.5,-9.4
c1ccc2c(CCN2C(C2C(CC(O)(C3CN(c4nn(c(=O)n4-c4ccccc4)C)CC3)CC2)C)=O)c1,0.593932686,4.098583279,501.631,3.1539,-8.7,-8.3
c1c(C2CC[N+](CCCOC(C(C)(C)C)=O)(c3n(C)c(=O)n(C)n3)CC2)c(Cl)ccc1,0.383395937,3.340102799,450.003,3.6365,-8.6,-6.4
[n+]1(CC2CC[N+](C)(CC2)C)cccc(NC(c2ccc(cc2)-n2nc3n(CCC3)c2=O)=O)c1,0.479439173,3.278672624,448.571,2.0064,-10.8,-11.6
C1CCC[N+](C)(C)CC1c1cc(C2CC[N+](CC2)(C)C)ccc1-n1c(=O)n2CCCCc2n1,0.665557637,4.012926931,453.675,3.668,-8.6,-6.1
c1ccc(C(=O)Nc2c(cccc2)CC2CC[N+](CC2)(C)C)cc1-n1c(=O)n2c(n1)CCCC2,0.591183371,2.914616885,460.602,3.6515,-11.7,-11.6
c1c[n+](CC2CC[N+](C)(C)CC2)ccc1C(Nc1ccc(-n2c(n(C)c(n2)C)=O)cc1)=O,0.490560409,3.191949435,436.56,1.90562,-10.7,-10.9
[n+]1(C2CCC2)ccc(cc1)C(=O)Nc1cc2c(-n3c(=O)n(nc3CC2)C)cc1,0.710234712,3.101536391,376.44,1.9344,-9.7,-10.7
C[n+]1ccc(cc1C1CC[N+](CC1)(C)C)C(=O)Nc1ccc(-n2nc3CCCCn3c2=O)cc1,0.478103507,3.306825026,462.598,2.4009,-10.4,-8.7
Fc1ccc(cc1C(=O)N1C(Cn2c(n(nc2C1)C)=O)C(NCCc1ccccc1)=O)C,0.653825928,3.165649429,437.475,1.41282,-8.5,-11.1
c1cc(ccc1F)-n1c(n(nc1C(=O)NCC1CCN(C(C2(CCC(CC2)NC(C2CCC2)=O)C(OC)=O)=O)C1)C)=O,0.351640395,3.618492789,584.649,1.3067,-10.9,-6.9
c1cc([n+](C#N)cc1)C(NC1CCC(CC1)C[n+]1ccc(cc1)-n1nc2n(CCC2)c1=O)=O,0.589239313,3.626824218,445.527,0.87318,-12.3,-10.2
c1cc(cc(CNC(C2CCCN(C(=O)C(CC3CCCCC3)CC[n+]3ccccc3)C2)=O)c1)-n1nc2CCCCn2c1=O,0.353986779,3.87530475,599.8,4.1895,-10.8,-11.1
[n+]1(C2CC[N+](CC2)(C)C)ccc(C(=O)Nc2cccc(c2)-n2c(nn(c2=O)C)C)cc1,0.515068817,3.339748266,422.533,1.83052,-9.9,-10.3
C1CN(CCC1C(=O)C1CCN(C(Cn2nc(C(=O)N)n(C)c2=O)=O)CC1)C(=O)c1ccccc1,0.616457941,2.726750797,482.541,0.0408,-11.6,-10.1
c1(nn2c(n1)CCCC2)NCc1cc[n+](CC2CCC(CC2)[n+]2ccc[n+](C)c2)cc1,0.621333772,3.875089322,420.585,2.0575,-10.7,-12.2
[N+]1(C)(C)CCC(CC1)[n+]1cc(ccc1)C(=O)Nc1ccc(-n2c(C)nn(C)c2=O)cc1,0.515068817,3.268376913,422.533,1.83052,-10.3,-11.5
C[N+]1(C)CCC(CC1)C[n+]1cccc(NC(=O)c2cc(ccc2)-n2c(n3CCCc3n2)=O)c1,0.479439173,3.318279912,448.571,2.0064,-11.2,-11.3
C1(C)NCCN(Cc2nn(CC)c(n2C1)=O)C(=O)C(C(=O)N1CCC(C)CC1)CC(C)C,0.685861287,4.258391446,448.612,1.3058,-7.3,-7.8
c1(n2CCCCc2nn1CC(Nc1cc(-n2c(n3CCCCc3n2)=O)ccc1F)=O)=O,0.66389051,2.807039054,427.44,0.8426,-11.5,-11.4
[n+]1(CC2CCCCC2)cccc(NC(c2cc(ccc2F)-n2nc3n(CCC3)c2=O)=O)c1,0.624395369,2.975484819,436.511,3.2394,-11.8,-13.6
C1(n2c(n3CCCc3n2)=O)CCN(CC1)C(=O)C1(CCc2ccc(cc2C1)F)C(=O)Nc1ccc(cc1F)F,0.515224483,3.55740113,539.558,3.3858,-11.8,-9.6
c1ccc(cc1-n1c(n(-c2c(F)cccc2)nc1C1CCN(C(=O)C2(CCC(CC2)[N+](C)(CC)C)O)CC1)=O)Cl,0.448426523,3.344830503,571.117,4.2917,-9.8,-6.5
[n+]1(CC2CCCCC2)ccc(cc1)NC(=O)c1cc2CCC(C)c3nn(c(n3-c2cc1)=O)C,0.62075991,3.497391566,446.575,3.7408,-10.4,-13.6
c1cccc2c1N(c1cc(-n3nc4n(c3=O)CCCC4)cc(C(NC3CCC(C3)F)=O)c1)CC2,0.643448936,3.5881322,461.541,3.6849,-10.5,-11.8
c12CCCCCCCCc2cc(cc1)C(NCc1n(C2CC2)c(n(n1)C(C)(C)C)=O)=O,0.785404332,3.078446032,424.589,4.5039,-10.6,-10.6
O=c1n(nc(CC(=O)Nc2ccccc2-n2c(n3CCCc3n2)=O)n1CC#N)C(=O)OCC,0.549054068,3.142174544,452.431,0.04778,-10.4,-11.1
[n+]1(CC2CC[N+](C)(C)CC2)ccccc1NC(c1cccc(-n2c(nn(C)c2=O)C)c1)=O,0.490560409,3.371346358,436.56,1.90562,-10.5,-11.4
[N+]1(CCCC1)(C)Cc1ccc(CC(C)NC(=O)c2ccccc2-n2nc3CCCn3c2=O)cc1,0.551194626,3.358252452,460.602,3.0816,-9.8,-11.8
c1(c[n+](CC2CC[N+](C)(C2)C)ccc1)C(Nc1ccc(-n2c(n3CCCc3n2)=O)cc1)=O,0.489974756,3.687496586,434.544,1.6163,-10,-11.5
n1(c(n2c(n1)CN(CC2)C(C1CCN(CC1)C(=O)C(C)c1ccccc1F)=O)=O)-c1ccc2c(c1)CCCC2,0.516800379,3.352031984,531.632,3.4364,-12.3,-7.9
c1[n+](CC2CC[N+](C)(C)CC2)cccc1NC(=O)c1cc2c(-n3c(C2)nn(c3=O)C)cc1,0.390884933,3.495642723,434.544,1.5014,-10.6,-11.6
c12-c3cc(ccc3CCc2cc(OC)c(c1)OC(c1nn(c(=O)n1C)C)C)OCC(N1CCOCC1)=O,0.483057819,3.311496499,508.575,2.2706,-9.8,-9.5
c1cc(cc2c1CCC1C(=C2)CCCC1)C(=O)Nc1cc(C)c(-n2c(n3CCCCc3n2)=O)cc1CC(=O)NC1CC1,0.425446951,3.620528947,565.718,5.27192,-10.4,-7.1
c1(CNC(C2CC[N+](C)(CC2)Cc2ccccc2)=O)n(c(=O)n(n1)CC(=O)N)C1CCC1,0.593583634,3.016295589,441.556,0.9281,-9.9,-8.3
C(CNC(=O)C(CC1CCCCC1)NC(Nc1c(cccc1)C)=O)c1n(C(C)C)c(=O)n(C)n1,0.522261527,3.106587645,470.618,3.29052,-10,-10.5
c1(C2CC[N+](C)(C)CC2)cc(ccc1)C(Nc1cc(-n2nc3CCCCn3c2=O)ccc1)=O,0.623149907,2.878488171,446.575,3.5764,-11.7,-11
c1c(cccc1N1CCN(CC1)C)CNC(=O)c1cc(F)c(-n2nc3n(c2=O)CCC3)cc1,0.641784295,2.537044932,450.518,1.8011,-10.6,-12.7
[n+]1(C2CCCCCC2)ccc(NC(COc2c(cccc2)-n2c(C)nn(C)c2=O)=O)cc1,0.475607519,2.970737495,436.536,3.07972,-9.3,-11.7
c1cc2C(=O)c3c(ccc(c3)NC(C3(NC(Cc4c(cccc4)F)=O)CCN(C(C(C)(O)C)=O)CC3)=O)-c2cc1,0.344574757,2.777089981,543.595,3.4666,-12.5,-11.8
c1cccc(CC(C2CCCC2)Oc2cc(c(NC(c3ccccc3)=O)cc2Cl)-n2c(=O)n(C)nc2C)c1,0.304461326,3.169071924,531.056,5.96542,-9.8,-7.5
c1c[n+](cc[n+]1CC(Nc1ccc(cc1)-n1nc(n(C)c1=O)C1CCCCC1)=O)C,0.648091297,3.077134856,408.506,1.3694,-9.8,-13.1
c1ccc(cc1)C1C(C1)NC(C1CCC(c2nn(c(=O)n2CC(=O)O)CC)c2c1cccc2)=O,0.56401362,3.906982859,460.534,2.8309,-7.6,-6.9
C1Cn2c(CC1)nn(-c1c(ccc(NC(=O)c3ccc(-n4nc5CCCCn5c4=O)cc3)c1)F)c2=O,0.473774033,2.830321459,489.511,2.4454,-11.4,-13.7
C[N+]1(C)CCC(CC1)c1ccc(Cn2c(nn(c2=O)C)C(=O)Nc2cccc[n+]2C)cc1,0.488453591,3.362207896,436.56,1.6607,-9.9,-10.3
c1(=O)n(nc2CCCCn12)-c1cc(F)c(cc1OC(C)C)C(Nc1c(F)cccc1)=O,0.672476709,2.608927576,428.439,3.688,-10.3,-12.2
O=C(C[n+]1cc(C2CC[N+](CC2)(C)C)ccc1)Nc1cc(-n2c(=O)n3c(CC3)n2)ccc1,0.488324668,3.31677696,434.544,1.4701,-10.6,-12.2
C(c1ccccc1)(NC(CCc1c(cc(cc1)C1CCN(CC1)c1n(C)c(n(C)n1)=O)F)=O)c1ccc(CC)cc1,0.314110743,3.210994051,555.698,5.0427,-11.2,-8.8
N(C(Cn1c(n(-c2ccc(F)cc2F)c(C)n1)=O)CC(=O)N1CCc2ccccc2C1)C(=O)C,0.598971827,3.195216147,469.492,2.10032,-11,-11.7
c1(c[n+](C2CC[N+](C)(C)CC2)ccc1)C(Nc1ccc(-n2nc3CCCCn3c2=O)cc1)=O,0.491867463,3.300021936,448.571,2.3214,-10.9,-11
O=C(C(NC(C(C)NC(=O)C1CCCCC1)=O)CC1CCN(CC1)C(=O)C(C)n1nc(C)n(c1=O)C)N1CCC(CC1)O,0.37349559,3.937064083,603.765,0.63302,-10,-10.3
O=c1n2c(CCCC2)nn1-c1cc(OCC)ccc1NC(c1cc[n+](C2CC2)cc1)=O,0.621832918,3.032737584,420.493,2.6437,-8,-11.2
[n+]1(CC2CC[N+](CC2)(C)C)cccc(C(=O)Nc2ccccc2-n2nc(n(c2=O)C)C)c1,0.490560409,3.281361742,436.56,1.90562,-10,-11.1
Oc1cc(C(Nc2cccc(c2)C2ON=C3CCCCCN3C2=O)=O)c(-n2c(=O)n3c(n2)CCCC3)cc1F,0.528446112,3.784035693,534.548,3.2547,-12.2,-10.1
O=c1n2CCN(Cc2nn1-c1cccc(c1)F)C(=O)c1ccc(C[N+]2(C)CCCCC2)cc1,0.57454278,2.91493562,450.538,2.9596,-10.4,-13.1
[n+]1(C2CCCC2)ccccc1NC(c1c2c(CCC2)n2c(n(C(C)C)nc2c1)=O)=O,0.676430268,3.515916251,406.51,3.2205,-10.9,-11
N(C(=O)c1n(c(=O)n(-c2c(F)cc(C)c(C)c2)n1)C)c1ccc(NC(C=C(C2=C(C)CCC2)Cl)=O)cc1,0.436967628,3.139270248,523.996,5.14084,-9.8,-7.4
c1(c[n+](CC2CC[N+](CC2)(CCc2ccccc2)C)ccc1)C(=O)Nc1nn(C)c(n1C)=O,0.440432485,3.326505039,450.587,1.7579,-11.5,-11.1
c1c(C(C(NC(C)=Cc2cc(c(F)cc2)OC)=O)Oc2n(c(=O)n(n2)C)C(C)C)cccc1,0.56196072,3.37705164,454.502,3.6077,-9,-11.8
c1cc(C(N2CCn3c(nn(c3=O)C3CC3)CC2)=O)cc(c1)NC(C1CCCC(C1)C)=O,0.796583492,3.337246286,437.544,2.843,-11.1,-10
[n+]1(C2CCCCC2)ccc(cc1)C(Nc1ccc(cc1)Cn1nc2CCCCCn2c1=O)=O,0.605038385,2.853134939,446.575,3.8645,-11.4,-12.1
[n+]1(cccc[n+]1CC1CCN(C(=O)c2cccc(c2)-n2nc3CCCn3c2=O)CC1)C,0.582192479,3.309794473,420.517,0.6446,-10.9,-11.5
N(C(=O)CC[n+]1ccc(cc1)C(C)C)c1c(cccc1-n1c(nn(C)c1=O)C)F,0.64855799,2.978099345,398.462,2.45822,-9,-10.6
c1ccc(cc1F)NC(=O)c1cc(ccc1)-n1nc(n(C)c1=O)C1CC[N+](CC)(CC1)C,0.621732233,2.856857127,438.527,3.3063,-10.4,-10.4
N#Cc1cc(ccc1)C[n+]1ccc(C(Nc2c(N3CCCC3)c3c(CCCC3)cc2)=O)cc1,0.592477049,2.736033591,437.567,4.62538,-10.2,-10.3
N(C(=O)c1ccc(CCC[N+]2(C)CCCC2)cc1)c1ccc2c(n(C)c(=O)n2C)c1,0.637663086,2.58073539,407.538,3.3023,-10.4,-11.3
C1CN(Cc2nn(C3CC3)c(=O)n12)C(c1c(C(=O)N)cc(CC2CN(C(C3CCCCC3)=O)CCC2)cc1)=O,0.6099927,3.433769945,534.661,2.496,-10.4,-9.4
c1[n+](CC2CC[N+](CC2)(C)C)cccc1NC(c1ccc(-n2c(nn(C)c2=O)C)cc1)=O,0.490560409,3.229347896,436.56,1.90562,-10.5,-12.5
c1c[n+]2c(c(c1)C1CCN(C(=O)C)CC1)CCCC2Nc1nn(C)c(=O)n1-c1ccc(cc1)C,0.606528158,3.786620087,461.59,2.83982,-10.4,-9.2
c12CCCCc2ccc(c1)C(NCC(=O)NC1Cc2n(C1)c(=O)n(n2)-c1ccccc1)=O,0.637837111,3.085132803,431.496,1.3837,-11.8,-12.6
C1COCc2nn(-c3c(cc(cc3OC(C)C)NC(=O)C3CCC3)F)c(=O)n12,0.846002002,2.949874409,390.415,2.2291,-9.1,-10.4
c1[n+](cccc1C1CC[N+](CC1)(C)C)C(Nc1cccc(-n2nc3n(c2=O)CCC3)c1)=O,0.507918313,3.501614084,434.544,2.3017,-9.7,-9.5
C[n+]1cc(ccc1)C1CCN(C(=O)c2cccc(c2)-n2c(n3CCCc3n2)=O)CC1,0.625871575,2.846949895,404.494,1.8245,-10.8,-11.6
N(c1c(-n2nc3CCCn3c2=O)cc(N2CCCC2c2ccccc2)cc1F)C(=O)CCC,0.612318373,3.263898772,449.53,4.1994,-8.8,-10.4
c1c(F)cc(c(NC(c2nn(C)c(=O)n2CC2OCCC2)=O)c1)-n1ccc(n1)C#N,0.673912101,3.552110678,411.397,1.20958,-9.9,-11
c12cc(c(c(c2CCc2c-1ccc(-n1c(n3CCCCc3n1)=O)c2)C1CC[N+](C)(C)CC1)O)F,0.586065895,3.404657381,463.577,3.9344,-10.3,-11.8
[n+]1(cccc([n+]1CC1CCCCC1)NC(=O)c1ccc(-n2nc3CCCCn3c2=O)cc1)C,0.608854113,3.313381911,448.571,2.3149,-10,-8
[n+]1(C)ccc(cc1CNC(C1(Cn2c(n(nc2C)-c2ccc(cc2F)F)=O)CCCCC1)=O)Cl,0.538437038,3.274736072,490.962,3.36542,-11,-10.2
c1c(cc[n+](C)c1)C1CCC(C(Nc2c(cccc2)-n2c(C)nn(C)c2=O)=O)CC1,0.677208592,2.822870413,406.51,2.61642,-9.6,-9.5
C1CCCC(C(=O)N2CCN(CC2)C(C2=CCC(CC2)C(N2Cc3nn(CCCC)c(=O)n3CC2)=O)=O)C1,0.565608007,3.423043413,526.682,2.1647,-11.1,-6.5
C(=O)(C1CCC(CC(NC(C(C)O)c2ccccc2)=O)CC1)Nc1n(C2CCCCC2)c(=O)n(n1)C,0.516202321,3.544268892,497.64,3.4603,-10,-11.3
c1(ccc(cc1CCC1CCN(C(Cn2c(=O)n(nc2CC)CC(F)(F)F)=O)CC1)Cl)NC1CC1,0.5433875,2.893173381,513.992,4.2686,-9.2,-10.1
[n+]1(CC2CC[N+](C)(CC2)C)ccccc1NC(c1cccc(-n2nc3CCCCn3c2=O)c1)=O,0.467536929,3.39897654,462.598,2.3965,-10.1,-11.7
[n+]12CCCCCc1cc(C(NC1CCc3ccccc3C1)=O)c(-n1nc(C)n(c1=O)C)c2,0.645089321,3.656040231,432.548,2.18062,-9.6,-10.7
[N+]1(C)(CCC(Cc2cc(F)ccc2-n2c(n3c(CCCC3)n2)=O)C(Nc2ccccc2F)=O)CCCCCC1,0.416898245,3.596719484,538.663,4.8566,-10.2,-9
[n+]1(C2CC2)ccc(cc1)C(Nc1c[n+](C)ccc1Cn1c(n2CCCCc2n1)=O)=O,0.645603904,3.399672959,406.49,1.1286,-10.1,-11.2
C1(CC(c2cc(c(F)cc2)NC(C(NC(=O)c2n3c(nn2)CCCC3)C)=O)=CC1)c1cc(F)ccc1,0.527137352,3.565435531,491.542,4.6106,-14.3,-12.3
COc1cc(CC2CCC(n3c(=O)n(c(n3)C(F)(F)F)C(c3ccccc3)C)CC2)ccc1C#N,0.461424265,3.312172393,484.522,5.52718,-11.8,-12.9
C(C(N1CCCC1)=O)[n+]1ccc(C(Nc2cc(-n3c(=O)n(nc3C)C)c(F)cc2)=O)cc1,0.604539696,2.816061742,439.471,1.18072,-10.3,-12.3
[n+]1(CC2CCCCC2)ccc(cc1)NC(c1ccc2c(c1)-n1c(n(nc1CC2)C)=O)=O,0.662473839,3.054879088,418.521,2.7897,-11.9,-12.5
c1[n+](CC2CC[N+](C)(C)CC2)cccc1NC(c1ccc(cc1)-n1nc2CCCCn2c1=O)=O,0.467536929,3.268100716,462.598,2.3965,-11.2,-11.7
c1c(-n2c(=O)n3c(CCCC3)n2)cc(C(=O)Nc2ccc(cc2)OC(C2CCCCC2)C)cc1C=O,0.482993472,3.242067725,488.588,4.7827,-10.4,-12
[n+]1(ccc(cc1)NC(c1c(c(ccc1-n1nc2n(CCC2)c1=O)F)O)=O)CC1CC1,0.627340122,3.241781725,410.429,1.7747,-8.6,-11.9
[n+]1(CC2CCCOC2)ccc(cc1)C(Nc1cc(-n2nc3CCCn3c2=O)ccc1Cl)=O,0.600655988,3.455841985,454.938,2.6,-10.4,-10
n12c(CCC2)nn(-c2ccccc2C(Nc2c(ccc(C)c2)C(F)(F)F)C)c1=O,0.700135978,3.134315001,402.42,4.48052,-9.8,-11.4
c1c(S(=O)(CC(=O)N2CCCCC2)=O)ccc(c1-n1nc(C)n(c1=O)CC(N1CCOCC1)=O)F,0.507123073,2.778980468,509.56,0.12652,-10.6,-10.6
C1N(C(CC1)C(O)=O)C(c1c(cc(-n2c(n3c(CCCCCC3)n2)=O)cc1)C(N)=O)=O,0.743953347,3.092325607,427.461,0.9386,-10.2,-8.2
[n+]1(C)ccc[n+](CC2CCC(CC2)NC(=O)c2cccc(c2)-n2c(nn(c2=O)C)C)c1,0.623042515,3.246369613,422.533,0.98022,-9.6,-12.4
[N+]1(CCC(c2c(cccc2)F)CC1)(CCc1ccc(-n2c(=O)n(C)c(n2)CO)cc1)C,0.618125062,2.935054578,425.528,2.7691,-10.8,-11.2
c1[n+](cccc1CNC(=O)CCc1ccc(-n2nc3CCCn3c2=O)cc1)C1CC[N+](C)(C)CC1,0.418432151,3.367104162,476.625,1.928,-10.9,-10.9
O=c1n(nc(C2CCC[N+](CCc3c[n+](ccc3)C)(C2)C)n1C)CCNC(=O)C1CCC1,0.4875248,4.036886557,442.608,0.8893,-8.9,-8.3
[n+]1(CC2CC[N+](C)(C)CC2)ccc(cc1)C(Nc1cccc(-n2c(nn(C)c2=O)C)c1)=O,0.490560409,3.227226358,436.56,1.90562,-11.3,-10.7
[n+]12CCCCc1c(C1CC[N+](C)(C)CC1)c(C(Nc1cccc(-n3c(=O)n4CCCc4n3)c1)=O)cc2,0.453504252,3.572435364,488.636,2.8101,-9.7,-7.8
c1[n+](C2CC[N+](CC2)(C)C)cccc1C(=O)Nc1cccc(-n2c(n(C)c(C)n2)=O)c1,0.515068817,3.321167364,422.533,1.83052,-11.2,-10.4
C(C(=O)C(C)(OC(=O)Nc1c(F)ccc(Cl)c1)C)n1c(n(CC(=O)N2CCCCC2)nc1CC)=O,0.584556165,2.85890012,509.966,3.0086,-10.1,-11.1
C[N+]1(C)CCC(CCC(NC(c2nn(CCCNC(C3CCCCC3)=O)c(n2C2CCCC2)=O)=O)=O)CC1,0.355915574,3.234074428,531.722,2.7695,-10.6,-12.1
c1c(ccc(NC(c2ccc3c(C(C)=C(C3)C)c2)=O)c1CCn1c(n(c(n1)C)CC)=O)C1CCC1,0.496757413,2.87396367,470.617,5.48512,-10.6,-9
c1[n+](CC2CC[N+](CC2)(C)C)cccc1C(Nc1ccc(cc1-n1nc2CCCn2c1=O)F)=O,0.462701742,3.410528436,466.561,2.1455,-9.4,-9.2
CN1N=C(Cn2nc3c(c2)n(C)c(=O)n(c3=O)C)CC1c1ccc(cc1)NC(C(F)(F)F)=O,0.629182724,3.646225655,463.42,1.3673,-10.2,-9.7
C1c2c(CCC1)cccc2C(Nc1c(OC2CN(C2)C(CC)=O)cc(cc1C(C)(O)C)-n1c(nn(c1=O)CC)C)=O,0.432859316,3.202204097,561.683,3.72042,-8.1,-6.6
c1[n+](CC2CC[N+](C)(CC2)C)cc(cc1)C(Nc1n(c(=O)n(C)n1)-c1cc2c(cc1)CCC2)=O,0.466218228,3.463073876,462.598,2.0859,-10,-10.1
[n+]1(C2CCCC2)ccc(cc1)C(Nc1ccccc1-n1nc2CCCCn2c1=O)=O,0.679617848,2.978969138,404.494,3.0252,-10.7,-12.5
c1c(C(Nc2nn(C)c(=O)n2C2CC2)=O)ccc(C[N+]2(C)CCC(CCC2)C)c1,0.787604784,3.673501189,398.531,2.9356,-10.3,-10.7
c1[n+](CCC2CC[N+](C)(C)CC2)ccc(C(=O)Nc2cccc(c2)-n2nc(n(c2=O)C)C)c1,0.462702801,3.203620202,450.587,2.29572,-11.5,-12.1
[n+]1(c(C2CC2)cccc1)CCNC(=O)c1cc(-n2nc3CCCCn3c2=O)ccc1,0.638665325,2.9823239,404.494,1.9652,-10.7,-11.3
c1c(cccc1)C=C1CCCN(C1=O)CC1=C(c2n(C)c(n(C)n2)=O)CCCC1,0.75124885,2.960255468,392.503,3.1524,-7.4,-8.2
[N+]1(C)(CCC(CC1)NC(c1ccc(cc1)-n1nc2CCCn2c1=O)=O)Cc1ccccc1,0.630210635,2.81275678,432.548,2.5192,-10.2,-10.3
c1cc(-n2c(n3CCC(NC(c4cc(ccc4)C(F)(F)F)=C)Cc3n2)=O)cc2c1CCCC2,0.63141708,3.415659828,454.496,4.5069,-11.8,-10.7
N(c1cccc(c1)C)C(=O)c1ccc(OC(C)C)c(C)c1-n1c(n(c(C(O)(C)C)n1)C)=O,0.614221255,2.794017556,438.528,3.45474,-9,-9.1
O=C(c1cccc(c1)C(C(=O)Nc1ccc(OC(C)(C)C(F)(F)F)c(c1)F)OC(C)C)N1Cc2n(CC1)c(n(C)n2)=O,0.392648013,3.672347912,593.578,4.2014,-11.2,-10.1
C(Nc1cccc(c1)C1CCCCC1)(=O)C(n1c(n(nc1)NC(=O)c1ccccc1OC(C)C)=O)C,0.483700143,3.210884615,491.592,4.4633,-11.2,-13
Fc1cc2CN(CCc2cc1OC1CCN(CC1)C(=O)c1c[n+](C)ccc1)Cc1nn(c(n1C)=O)C,0.499462379,3.09274625,495.579,1.3243,-11.6,-12
O=C1N(CCc2cc[n+](cc2)C)CCN1c1n(C)c(=O)n(-c2ccccc2F)n1,0.604028183,3.033880306,397.434,1.0193,-9.1,-11.6
c1(NC(=O)CC2CCN(CC2)C(=O)C2(CCCC2)NC(C)=O)c(cc(cc1)CC(=O)NC1(CCCCC1)C)OC(CC)C,0.322226397,3.499574009,596.813,5.2615,-10.2,-7.1
c1[n+](CC2CC[N+](C)(CC2)C)c(ccc1)C(=O)Nc1ccc2-c3nn(C)c(n3CCc2c1)=O,0.488990002,3.544611422,448.571,1.8311,-10.2,-9.6
c1cc(ccc1-n1c(nn(C)c1=O)C(=O)NC1CC1)C(=O)NC1CCC(CC1)c1[n+](C)cccc1,0.530473301,2.987735042,475.573,1.7439,-9.3,-9.3
c1cc2c(CCc3nn(-c4cccc(c4)N4CC[N+](C)(C)CC4)c(n3-2)=O)cc1CC,0.630476501,3.041617861,404.538,2.5806,-11.5,-9.6
[n+]1(CC2CC[N+](C)(C)CC2)ccc(cc1)C(Nc1c(cccc1)-n1c(n2c(n1)CCCC2)=O)=O,0.467536929,3.291112176,462.598,2.3965,-10.8,-11
C1n2c(CCC1)nn(-c1ccc(cc1)CC(Nc1ccc(C3CC[N+](C)(CC3)C)cc1)=O)c2=O,0.592749953,2.834408094,460.602,3.5053,-11.4,-10.5
C1CC(OC2CCC(CC2)Cc2ccc(F)c(-n3c(n4c(CCCC4)n3)=O)c2)CC[N+]1(C)C,0.640815109,3.25121643,457.614,3.8661,-10.7,-10.8
[N+]1(CCc2ccc(cc2)C(=O)Nc2nn(C)c(n2C2CC2)=O)(CCCCC1)C1CCCCC1,0.644739417,3.17881562,452.623,4.0449,-9.4,-9.6
c1(-n2c(n3c(CN(C(=O)C(C)C)CC3)n2)=O)cc(cc(C(=O)Nc2ccc(cc2)F)c1)Cl,0.651660922,2.596637974,457.893,3.077,-11.3,-8
[n+]1(C2CC2)ccccc1NC(c1ccc(-n2nc3n(CCCC3)c2=O)cc1C1CCC1)=O,0.629815276,3.207162077,430.532,3.5125,-10.6,-11.4
Cn1c(C2CCC(C2)C(=O)NCc2ccc(CC[n+]3cccc(c3)F)cc2)nn(C2CC2)c1=O,0.521331428,3.729787366,464.565,2.7861,-10.3,-11.9
C1CC(OCc2ccc(cc2)C(=O)N2CCC(CC2)Cc2ccccc2)CCC1c1nn(C)c(=O)n1C,0.478523072,2.578931955,502.659,4.4567,-11.1,-12.1
c1(CC[N+]2(C)CCCCC2)ccc(C(Nc2cc(ccc2)-n2nc3CCCn3c2=O)=O)cc1,0.590284513,2.796298738,446.575,3.4055,-11,-12.8
n1(C2CCCCCC2)c(n(C2CCCC2)c(CNC(=O)c2c[n+](ccc2)C2CC2)n1)=O,0.568736095,3.090639088,424.569,3.6076,-9.6,-12.8
c1(NC(=O)c2c[n+](CC3CC[N+](C)(C)CC3)ccc2)ccc(cc1)-n1nc2n(c1=O)CCC2,0.479439173,3.254339831,448.571,2.0064,-10.5,-12.6
N(CC1CC(C)S(=O)(c2c1ccc(c2)-c1ccc(NC(=O)C)c(c1)N)=O)c1n(c(n(n1)C)=O)C,0.470923882,3.980809033,484.582,2.088,-10.8,-11
[N+]1(CCCCC1)(Cc1c(-n2nc3CCCCn3c2=O)ccc(C(=O)NC2CCCC2)c1)C,0.729321126,3.031927995,438.596,3.1732,-8.7,-10.2
N(c1ccc(C(=O)OC)cc1C1CCC(CC1)C(CC)C(Nc1nn(CC)c(=O)n1C)=O)C(=O)C,0.553104678,3.443207518,485.585,3.2854,-9.7,-11.5
O=c1n(Cc2nn(c(n2CCC)=O)Cc2cc(ccc2C(F)(F)F)F)nc(n1C)S(=O)(C)=O,0.455122117,3.125122339,492.455,1.008,-10.3,-9.5
N(C1C(N(C(N(CC)c2ccc(F)cc2)=O)CC1)=O)c1c2CCc3n(-c2n(C2CC2)n1)c(=O)n(C)n3,0.581090697,3.943823928,494.531,1.9994,-11.6,-7.8
n1c(C[N+]2(CCCCCC2)CC)n(c(n1-c1ccc(F)cc1)=O)CC(=O)N(CC(OCC)=O)c1ccccc1F,0.280062324,3.156313959,556.634,3.8192,-8.4,-9.3
